,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
7182,Female,Loyal customer,52,Business travel,Business,1565,5,5,5,5,3,5,4,4,4,4,4,4,4,5,0,1,Satisfied
7183,Male,Loyal customer,8,Personal Travel,Eco,109,3,5,3,1,1,3,3,1,4,4,4,5,4,1,0,0,Neutral or dissatisfied
7184,Male,Loyal customer,45,Business travel,Eco,287,1,4,3,3,1,1,1,1,2,4,3,4,4,1,0,0,Neutral or dissatisfied
7185,Female,Disloyal customer,20,Business travel,Eco,73,2,4,2,4,2,2,2,2,3,3,3,1,4,2,0,0,Neutral or dissatisfied
7186,Female,Loyal customer,18,Personal Travel,Eco,1242,2,5,2,3,4,2,5,4,5,5,3,4,2,4,14,0,Neutral or dissatisfied
7187,Male,Loyal customer,60,Business travel,Business,140,4,4,5,4,5,5,4,4,4,4,5,3,4,4,0,0,Satisfied
7188,Male,Loyal customer,32,Business travel,Business,337,5,5,5,5,3,4,3,3,3,3,5,5,5,3,0,11,Satisfied
7189,Male,Loyal customer,44,Personal Travel,Eco,345,3,2,3,2,3,3,3,3,1,4,1,1,1,3,0,0,Neutral or dissatisfied
7190,Male,Loyal customer,69,Personal Travel,Business,631,3,5,4,5,3,5,5,2,2,4,5,4,2,3,3,0,Neutral or dissatisfied
7191,Female,Loyal customer,51,Business travel,Business,2045,3,3,3,3,2,4,5,5,5,5,5,3,5,5,8,11,Satisfied
7192,Male,Disloyal customer,35,Business travel,Eco,419,2,3,2,3,2,3,3,2,4,4,4,3,4,3,162,131,Neutral or dissatisfied
7193,Female,Loyal customer,16,Personal Travel,Eco,649,2,3,2,4,5,2,5,5,3,1,3,4,3,5,0,0,Neutral or dissatisfied
7194,Female,Loyal customer,53,Business travel,Business,3044,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0,Satisfied
7195,Male,Loyal customer,40,Business travel,Eco,817,4,3,3,3,4,4,4,4,2,4,1,2,4,4,19,5,Satisfied
7196,Male,Loyal customer,69,Business travel,Eco Plus,696,2,2,2,2,2,2,2,2,1,5,3,4,4,2,0,0,Neutral or dissatisfied
7197,Female,Loyal customer,25,Personal Travel,Eco,139,2,4,2,3,5,2,5,5,3,4,4,4,4,5,9,22,Neutral or dissatisfied
7198,Female,Disloyal customer,38,Business travel,Eco,368,2,3,2,2,5,2,5,5,1,4,3,3,2,5,4,0,Neutral or dissatisfied
7199,Female,Loyal customer,50,Business travel,Eco,1214,4,5,5,5,4,4,4,3,3,4,3,4,5,4,148,129,Satisfied
7200,Female,Loyal customer,35,Business travel,Eco,305,3,1,1,1,3,3,3,3,1,5,3,4,3,3,0,0,Neutral or dissatisfied
7201,Female,Disloyal customer,27,Business travel,Eco,600,1,2,1,3,1,2,2,3,3,4,3,2,3,2,244,235,Neutral or dissatisfied
7202,Male,Loyal customer,41,Personal Travel,Eco,1080,3,4,3,3,3,2,2,4,2,4,5,2,5,2,149,149,Neutral or dissatisfied
7203,Female,Loyal customer,27,Business travel,Business,1399,4,4,4,4,5,5,5,5,1,4,4,4,3,5,0,0,Satisfied
7204,Male,Loyal customer,46,Business travel,Eco,930,4,5,4,4,5,4,5,5,3,2,4,3,4,5,1,0,Neutral or dissatisfied
7205,Female,Loyal customer,60,Business travel,Business,813,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0,Satisfied
7206,Male,Loyal customer,21,Personal Travel,Eco,1589,3,5,3,3,4,3,4,4,3,3,4,4,4,4,0,0,Neutral or dissatisfied
7207,Male,Loyal customer,53,Business travel,Business,1855,3,3,4,3,5,4,5,2,2,2,2,5,2,3,22,8,Satisfied
7208,Male,Loyal customer,47,Business travel,Eco,666,4,3,3,3,4,4,4,4,5,5,2,4,2,4,6,2,Satisfied
7209,Male,Loyal customer,46,Business travel,Eco,594,4,3,5,5,4,4,4,4,2,5,1,2,3,4,55,49,Satisfied
7210,Male,Loyal customer,59,Business travel,Business,1730,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0,Neutral or dissatisfied
7211,Female,Loyal customer,57,Business travel,Business,3801,5,5,5,5,5,5,5,3,3,4,5,5,4,5,75,95,Satisfied
7212,Male,Loyal customer,47,Personal Travel,Eco,332,2,5,2,3,2,2,2,2,1,3,4,1,4,2,39,23,Neutral or dissatisfied
7213,Male,Loyal customer,60,Business travel,Eco,562,2,4,4,4,2,2,2,2,1,1,2,4,2,2,38,32,Neutral or dissatisfied
7214,Female,Loyal customer,24,Personal Travel,Eco,448,3,5,5,3,2,5,2,2,5,5,5,5,5,2,0,0,Neutral or dissatisfied
7215,Male,Loyal customer,53,Business travel,Business,2072,5,5,5,5,4,4,4,3,3,4,3,4,3,4,9,15,Satisfied
7216,Female,Loyal customer,57,Personal Travel,Eco,907,3,5,3,1,5,4,5,2,2,3,2,4,2,3,0,0,Neutral or dissatisfied
7217,Male,Loyal customer,58,Business travel,Business,1533,5,5,5,5,1,1,3,5,5,5,5,3,5,1,0,0,Satisfied
7218,Male,Loyal customer,11,Personal Travel,Eco Plus,230,3,4,0,4,4,0,4,4,5,3,5,5,5,4,0,0,Neutral or dissatisfied
7219,Male,Loyal customer,52,Business travel,Business,2586,5,1,5,5,5,5,5,3,2,5,5,5,4,5,112,124,Satisfied
7220,Male,Loyal customer,7,Personal Travel,Business,2565,5,4,5,4,5,5,5,5,3,4,4,1,4,5,0,0,Satisfied
7221,Female,Loyal customer,33,Business travel,Business,159,3,3,3,3,2,4,4,4,4,4,4,4,4,3,0,0,Satisfied
7222,Female,Loyal customer,10,Personal Travel,Eco,1144,3,5,3,4,2,3,2,2,4,3,5,3,5,2,16,0,Neutral or dissatisfied
7223,Female,Loyal customer,40,Business travel,Business,674,1,3,1,1,4,4,3,5,5,5,5,5,5,5,0,0,Satisfied
7224,Male,Loyal customer,49,Personal Travel,Eco,589,4,3,4,3,3,4,3,3,2,1,4,2,1,3,1,0,Satisfied
7225,Female,Loyal customer,54,Business travel,Business,3732,2,2,2,2,5,4,3,5,5,5,5,4,5,1,0,0,Satisfied
7226,Female,Loyal customer,29,Personal Travel,Eco,1598,1,4,1,3,5,1,2,5,4,2,4,3,4,5,0,0,Neutral or dissatisfied
7227,Female,Loyal customer,25,Personal Travel,Eco,345,1,4,1,4,4,1,4,4,4,1,4,1,3,4,0,0,Neutral or dissatisfied
7228,Female,Disloyal customer,27,Business travel,Eco Plus,196,2,3,3,4,4,3,2,4,2,1,4,4,3,4,0,0,Neutral or dissatisfied
7229,Female,Loyal customer,66,Personal Travel,Business,306,4,4,3,3,2,3,4,5,5,3,3,4,5,3,0,0,Neutral or dissatisfied
7230,Female,Loyal customer,23,Business travel,Eco Plus,356,1,2,3,3,1,1,4,1,4,5,4,3,3,1,0,9,Neutral or dissatisfied
7231,Female,Loyal customer,67,Personal Travel,Eco,1010,2,4,2,3,5,5,4,2,2,2,4,4,2,2,0,4,Neutral or dissatisfied
7232,Male,Disloyal customer,39,Business travel,Business,427,4,4,4,3,2,4,4,2,5,4,5,4,4,2,20,26,Neutral or dissatisfied
7233,Male,Loyal customer,28,Business travel,Business,2419,5,5,3,5,4,4,4,4,3,3,4,4,4,4,8,0,Satisfied
7234,Female,Loyal customer,16,Business travel,Business,2614,5,5,5,5,4,4,4,4,5,2,4,2,3,4,0,0,Satisfied
7235,Female,Disloyal customer,38,Business travel,Eco,150,2,0,3,1,3,3,3,3,3,1,4,3,5,3,0,0,Neutral or dissatisfied
7236,Male,Loyal customer,59,Business travel,Business,3418,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0,Satisfied
7237,Female,Loyal customer,30,Business travel,Business,965,2,2,5,2,3,3,3,3,1,4,5,1,5,3,17,23,Satisfied
7238,Male,Disloyal customer,42,Business travel,Business,2139,2,1,1,3,2,2,3,2,5,5,5,5,4,2,0,5,Neutral or dissatisfied
7239,Male,Loyal customer,10,Personal Travel,Eco,135,3,4,0,4,0,4,4,4,3,4,5,4,5,4,489,491,Neutral or dissatisfied
7240,Male,Loyal customer,49,Personal Travel,Eco,129,3,2,3,3,3,3,3,3,4,5,2,2,3,3,0,10,Neutral or dissatisfied
7241,Female,Loyal customer,45,Business travel,Business,1708,5,5,5,5,3,4,4,4,4,4,4,5,4,3,5,0,Satisfied
7242,Female,Loyal customer,56,Business travel,Eco,176,5,3,3,3,1,3,3,5,5,5,5,1,5,3,0,0,Satisfied
7243,Male,Loyal customer,44,Business travel,Business,2704,2,2,2,2,1,2,2,1,1,3,3,2,5,2,0,1,Neutral or dissatisfied
7244,Female,Loyal customer,69,Personal Travel,Eco,163,0,4,0,3,1,2,3,2,2,0,2,1,2,4,2,0,Satisfied
7245,Male,Disloyal customer,40,Business travel,Business,337,5,0,0,3,2,0,2,2,5,2,5,3,5,2,8,8,Satisfied
7246,Male,Disloyal customer,27,Business travel,Business,133,5,5,5,2,2,0,2,2,3,4,5,3,4,2,0,0,Satisfied
7247,Female,Loyal customer,35,Business travel,Business,2584,1,1,1,1,3,3,3,5,5,5,5,2,5,2,27,28,Satisfied
7248,Female,Disloyal customer,27,Business travel,Business,545,4,4,4,3,3,4,3,3,4,3,5,5,4,3,8,0,Satisfied
7249,Male,Loyal customer,50,Personal Travel,Eco,1476,3,1,3,4,5,3,5,5,3,4,4,1,4,5,0,2,Neutral or dissatisfied
7250,Female,Loyal customer,23,Business travel,Business,2211,4,5,5,5,4,4,4,4,1,5,3,4,3,4,38,31,Neutral or dissatisfied
7251,Female,Loyal customer,18,Business travel,Eco,1747,0,5,5,5,0,1,4,0,4,3,4,2,4,0,86,59,Neutral or dissatisfied
7252,Female,Loyal customer,57,Personal Travel,Eco,633,1,5,1,1,5,5,4,2,2,1,3,4,2,4,4,0,Neutral or dissatisfied
7253,Female,Disloyal customer,24,Business travel,Business,337,5,0,4,3,5,4,5,5,3,2,5,3,4,5,0,0,Satisfied
7254,Male,Loyal customer,9,Business travel,Business,1448,1,1,1,1,5,5,5,5,1,4,5,1,3,5,0,0,Satisfied
7255,Female,Loyal customer,52,Business travel,Business,1590,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,11,Satisfied
7256,Male,Loyal customer,31,Business travel,Business,2653,2,5,5,5,2,2,2,2,3,1,4,1,4,2,0,0,Neutral or dissatisfied
7257,Female,Loyal customer,25,Business travel,Business,500,5,5,4,5,5,5,5,5,4,5,5,3,5,5,0,0,Satisfied
7258,Female,Loyal customer,53,Business travel,Eco,226,5,3,3,3,4,1,4,5,5,5,5,3,5,5,8,0,Satisfied
7259,Female,Loyal customer,47,Business travel,Business,474,2,1,2,2,5,5,4,3,3,4,3,5,3,5,0,12,Satisfied
7260,Male,Loyal customer,26,Business travel,Business,2891,5,5,5,5,5,4,5,5,4,2,4,5,5,5,4,0,Satisfied
7261,Male,Loyal customer,31,Business travel,Business,2824,1,1,4,1,5,5,5,5,2,1,3,3,5,5,7,0,Satisfied
7262,Male,Disloyal customer,39,Business travel,Business,423,3,3,3,3,3,3,4,3,4,4,5,3,4,3,1,0,Neutral or dissatisfied
7263,Male,Loyal customer,22,Business travel,Business,3174,3,3,3,3,4,4,4,4,1,5,5,5,5,4,0,30,Satisfied
7264,Male,Loyal customer,29,Business travel,Business,759,1,2,2,2,1,1,1,1,1,1,3,3,3,1,1,0,Neutral or dissatisfied
7265,Female,Loyal customer,56,Business travel,Business,1182,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,Satisfied
7266,Female,Loyal customer,46,Business travel,Business,1892,3,3,3,3,5,3,4,5,5,5,5,4,5,3,14,3,Satisfied
7267,Female,Loyal customer,61,Personal Travel,Eco,2615,3,4,3,1,3,3,3,5,2,4,5,3,5,3,0,14,Neutral or dissatisfied
7268,Female,Loyal customer,7,Personal Travel,Eco,436,2,4,2,4,1,2,1,1,1,4,3,1,4,1,0,0,Neutral or dissatisfied
7269,Male,Loyal customer,60,Business travel,Business,2139,4,1,1,1,2,2,3,4,4,4,4,2,4,2,3,0,Neutral or dissatisfied
7270,Female,Loyal customer,27,Personal Travel,Eco Plus,192,3,4,3,3,1,3,1,1,3,5,5,4,4,1,0,0,Neutral or dissatisfied
7271,Male,Disloyal customer,41,Business travel,Eco,1396,2,2,2,3,3,2,2,3,4,5,3,2,4,3,20,1,Neutral or dissatisfied
7272,Female,Loyal customer,42,Business travel,Business,1990,5,5,4,5,5,1,5,2,2,2,2,5,2,4,0,0,Satisfied
7273,Male,Loyal customer,40,Personal Travel,Eco,200,3,4,3,2,1,3,1,1,3,3,1,4,5,1,0,0,Neutral or dissatisfied
7274,Male,Loyal customer,44,Business travel,Business,2853,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,0,Satisfied
7275,Male,Loyal customer,58,Business travel,Business,3171,3,3,3,3,2,5,4,5,5,5,5,4,5,3,64,63,Satisfied
7276,Female,Loyal customer,40,Business travel,Business,1788,5,5,5,5,4,4,4,5,5,5,5,5,5,5,84,92,Satisfied
7277,Male,Loyal customer,55,Personal Travel,Eco,404,3,4,3,3,2,3,2,2,3,2,4,5,4,2,0,13,Neutral or dissatisfied
7278,Female,Disloyal customer,43,Business travel,Eco,163,2,0,2,4,4,2,4,4,4,3,2,4,5,4,0,3,Neutral or dissatisfied
7279,Female,Loyal customer,45,Business travel,Business,1750,2,4,4,4,2,2,3,2,2,2,2,1,2,2,0,0,Neutral or dissatisfied
7280,Female,Loyal customer,26,Business travel,Eco,190,0,5,0,3,2,0,2,2,1,4,4,2,3,2,0,0,Satisfied
7281,Male,Loyal customer,11,Business travel,Business,2040,5,5,5,5,5,5,5,5,3,4,5,3,4,5,0,0,Satisfied
7282,Male,Loyal customer,59,Business travel,Business,2349,5,5,5,5,3,5,4,5,5,5,5,5,5,3,47,77,Satisfied
7283,Female,Loyal customer,26,Business travel,Business,802,4,5,5,5,4,4,4,4,4,5,4,2,3,4,1,0,Neutral or dissatisfied
7284,Male,Loyal customer,47,Business travel,Business,3421,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,1,Satisfied
7285,Female,Loyal customer,16,Personal Travel,Eco,306,3,5,3,2,2,3,2,2,4,5,5,3,5,2,9,5,Neutral or dissatisfied
7286,Male,Loyal customer,14,Personal Travel,Eco Plus,1590,2,5,2,5,2,2,1,2,3,4,4,3,4,2,0,0,Neutral or dissatisfied
7287,Female,Loyal customer,30,Personal Travel,Eco,591,1,4,1,2,1,4,5,4,4,4,4,5,4,5,158,166,Neutral or dissatisfied
7288,Male,Loyal customer,47,Business travel,Business,2578,5,5,1,5,1,2,3,5,5,5,5,5,5,1,0,0,Satisfied
7289,Male,Loyal customer,59,Business travel,Business,1517,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,6,Satisfied
7290,Male,Loyal customer,19,Personal Travel,Eco,666,4,4,4,4,3,4,2,3,1,4,5,4,1,3,16,32,Neutral or dissatisfied
7291,Male,Loyal customer,52,Business travel,Business,3908,0,0,0,1,5,4,5,4,4,4,4,5,4,3,0,0,Satisfied
7292,Female,Loyal customer,30,Business travel,Business,2306,4,3,3,3,4,4,4,4,1,1,3,4,3,4,0,0,Neutral or dissatisfied
7293,Female,Loyal customer,34,Personal Travel,Eco,347,2,5,2,4,5,2,5,5,3,3,4,5,5,5,0,0,Neutral or dissatisfied
7294,Female,Loyal customer,20,Personal Travel,Eco,158,2,4,2,3,3,2,3,3,4,4,4,4,4,3,67,71,Neutral or dissatisfied
7295,Female,Loyal customer,69,Personal Travel,Eco,695,3,4,3,4,4,3,4,2,2,3,2,2,2,2,11,11,Neutral or dissatisfied
7296,Male,Loyal customer,62,Personal Travel,Eco,879,3,4,3,3,1,3,1,1,3,3,3,2,3,1,0,0,Neutral or dissatisfied
7297,Male,Loyal customer,35,Business travel,Business,1697,5,5,5,5,3,5,5,4,4,4,4,5,4,4,12,18,Satisfied
7298,Female,Loyal customer,52,Business travel,Eco Plus,602,1,5,5,5,5,3,3,1,1,1,1,2,1,3,37,29,Neutral or dissatisfied
7299,Female,Loyal customer,56,Personal Travel,Eco,728,2,1,2,4,2,2,3,4,4,3,3,3,2,3,118,166,Neutral or dissatisfied
7300,Female,Loyal customer,29,Business travel,Business,1034,2,2,2,2,4,4,4,4,5,5,2,4,1,4,0,0,Satisfied
7301,Female,Loyal customer,24,Business travel,Business,671,5,5,5,5,5,5,5,5,5,5,2,2,2,5,0,0,Satisfied
7302,Male,Loyal customer,43,Business travel,Business,2115,5,5,5,5,2,5,4,3,3,4,3,5,3,3,0,0,Satisfied
7303,Female,Disloyal customer,50,Business travel,Business,1506,2,2,2,1,4,2,4,4,3,3,5,3,4,4,0,0,Neutral or dissatisfied
7304,Female,Loyal customer,37,Personal Travel,Eco,1674,1,4,1,3,4,1,1,4,2,5,3,1,4,4,0,0,Neutral or dissatisfied
7305,Male,Loyal customer,27,Business travel,Business,2783,4,4,4,4,5,5,5,5,4,2,5,4,5,5,0,2,Satisfied
7306,Male,Loyal customer,57,Business travel,Business,370,3,5,4,4,4,3,3,3,3,3,3,4,3,4,25,25,Neutral or dissatisfied
7307,Female,Loyal customer,27,Business travel,Business,671,3,5,5,5,3,3,3,3,2,5,2,2,2,3,3,0,Neutral or dissatisfied
7308,Male,Loyal customer,39,Business travel,Business,370,5,5,5,5,5,4,5,5,5,5,5,5,5,3,40,35,Satisfied
7309,Male,Disloyal customer,49,Business travel,Eco,261,4,3,4,5,1,4,1,1,3,5,1,2,5,1,0,0,Satisfied
7310,Female,Loyal customer,22,Personal Travel,Eco Plus,862,4,4,5,3,5,5,5,5,4,5,4,4,5,5,7,6,Neutral or dissatisfied
7311,Female,Disloyal customer,29,Business travel,Eco,1185,2,2,2,4,3,2,5,3,1,4,3,2,3,3,5,0,Neutral or dissatisfied
7312,Male,Disloyal customer,40,Business travel,Business,190,4,4,4,2,1,4,1,1,4,3,5,5,5,1,105,102,Satisfied
7313,Female,Loyal customer,41,Personal Travel,Eco,472,1,5,1,1,3,1,3,3,5,3,1,1,2,3,7,37,Neutral or dissatisfied
7314,Male,Loyal customer,54,Business travel,Business,1552,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,8,Satisfied
7315,Male,Disloyal customer,21,Business travel,Eco,861,2,2,2,4,4,2,1,4,1,5,3,1,3,4,15,0,Neutral or dissatisfied
7316,Female,Disloyal customer,35,Business travel,Business,200,3,3,3,2,5,3,5,5,5,5,5,5,5,5,0,0,Neutral or dissatisfied
7317,Female,Loyal customer,33,Business travel,Eco,238,5,1,1,1,5,5,5,5,2,2,2,3,5,5,0,3,Satisfied
7318,Male,Loyal customer,65,Personal Travel,Eco,541,4,4,5,3,2,5,5,2,3,3,4,3,5,2,4,12,Neutral or dissatisfied
7319,Female,Loyal customer,39,Business travel,Business,2586,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,Satisfied
7320,Male,Loyal customer,70,Personal Travel,Eco,764,3,4,3,3,1,3,3,1,4,5,5,3,5,1,0,0,Neutral or dissatisfied
7321,Female,Loyal customer,32,Personal Travel,Eco,1184,3,4,3,3,1,3,1,1,4,3,4,4,5,1,0,0,Neutral or dissatisfied
7322,Male,Loyal customer,60,Business travel,Business,239,4,4,4,4,3,4,4,4,4,4,4,5,4,4,0,0,Satisfied
7323,Male,Disloyal customer,26,Business travel,Business,404,4,0,4,3,2,4,2,2,5,5,5,4,5,2,0,0,Satisfied
7324,Female,Loyal customer,44,Business travel,Business,1757,2,3,3,3,5,3,2,2,2,2,2,4,2,1,5,25,Neutral or dissatisfied
7325,Male,Disloyal customer,34,Business travel,Eco,334,1,3,1,1,3,1,3,3,3,1,5,1,5,3,0,14,Neutral or dissatisfied
7326,Male,Loyal customer,68,Personal Travel,Eco,853,1,2,1,4,4,1,4,4,1,2,3,3,4,4,27,36,Neutral or dissatisfied
7327,Male,Loyal customer,66,Personal Travel,Eco,1119,2,2,1,3,4,1,4,4,4,4,4,3,3,4,0,0,Neutral or dissatisfied
7328,Female,Disloyal customer,59,Business travel,Business,237,4,4,4,3,3,4,2,3,4,4,4,3,5,3,0,0,Satisfied
7329,Female,Disloyal customer,35,Business travel,Eco,843,2,2,2,3,5,2,5,5,3,3,4,1,3,5,0,0,Neutral or dissatisfied
7330,Male,Disloyal customer,41,Business travel,Business,377,1,1,1,3,1,1,1,1,5,5,5,5,5,1,17,10,Neutral or dissatisfied
7331,Male,Loyal customer,11,Personal Travel,Eco,228,5,5,0,1,5,0,5,5,4,2,4,3,5,5,0,0,Satisfied
7332,Female,Loyal customer,37,Personal Travel,Eco,631,5,2,5,4,2,5,2,2,1,2,4,4,3,2,0,0,Satisfied
7333,Female,Loyal customer,53,Business travel,Business,3210,4,4,4,4,1,3,5,4,4,4,5,1,4,1,18,15,Satisfied
7334,Female,Loyal customer,55,Business travel,Business,3787,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4,2,Satisfied
7335,Female,Loyal customer,49,Business travel,Business,397,4,5,4,4,3,4,4,5,5,5,5,3,5,3,22,13,Satisfied
7336,Male,Loyal customer,44,Business travel,Business,3933,3,3,3,3,5,2,3,5,5,5,5,4,5,1,0,1,Satisfied
7337,Male,Loyal customer,17,Personal Travel,Eco,505,3,4,3,3,1,3,1,1,5,2,4,3,5,1,0,0,Neutral or dissatisfied
7338,Female,Loyal customer,40,Business travel,Business,1389,2,2,2,2,2,5,4,5,5,5,5,3,5,4,0,0,Satisfied
7339,Female,Loyal customer,46,Business travel,Eco,413,2,1,1,1,3,3,4,2,2,2,2,1,2,3,0,0,Neutral or dissatisfied
7340,Male,Loyal customer,57,Business travel,Business,2544,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,Satisfied
7341,Female,Loyal customer,48,Business travel,Business,1824,2,2,2,2,2,3,5,5,5,5,5,3,5,4,8,37,Satisfied
7342,Female,Disloyal customer,16,Business travel,Eco,436,2,1,2,3,3,2,3,3,2,4,4,1,3,3,19,19,Neutral or dissatisfied
7343,Male,Loyal customer,24,Business travel,Business,694,3,3,3,3,3,3,3,3,2,5,4,4,3,3,12,5,Satisfied
7344,Male,Loyal customer,60,Personal Travel,Eco,1055,2,4,2,1,1,2,1,1,3,5,4,3,4,1,0,2,Neutral or dissatisfied
7345,Female,Loyal customer,59,Business travel,Business,1096,4,4,4,4,4,5,4,4,4,4,4,3,4,3,0,0,Satisfied
7346,Female,Disloyal customer,30,Business travel,Business,679,4,4,4,2,1,4,1,1,3,3,4,5,4,1,0,2,Neutral or dissatisfied
7347,Female,Loyal customer,36,Business travel,Business,1660,3,3,3,3,5,4,5,4,4,4,4,5,4,5,33,45,Satisfied
7348,Female,Loyal customer,25,Business travel,Business,2454,1,1,5,1,4,5,5,4,3,5,5,5,5,5,103,99,Satisfied
7349,Male,Loyal customer,47,Business travel,Business,1089,2,2,2,2,4,4,5,5,5,5,5,5,5,4,0,0,Satisfied
7350,Female,Disloyal customer,22,Business travel,Business,668,0,4,0,5,5,0,5,5,4,4,4,3,5,5,6,9,Satisfied
7351,Male,Disloyal customer,46,Business travel,Business,1189,3,3,3,3,3,3,3,3,3,2,3,1,3,3,0,0,Neutral or dissatisfied
7352,Female,Disloyal customer,26,Business travel,Eco,134,3,3,3,1,3,3,3,3,1,4,2,3,3,3,0,0,Neutral or dissatisfied
7353,Male,Disloyal customer,35,Business travel,Eco Plus,781,3,3,3,3,4,3,4,4,2,1,2,1,2,4,49,53,Neutral or dissatisfied
7354,Male,Loyal customer,47,Business travel,Business,907,4,3,4,4,2,5,4,4,4,4,4,4,4,3,0,0,Satisfied
7355,Female,Loyal customer,53,Business travel,Business,2565,4,4,4,4,5,5,5,3,4,5,4,5,3,5,12,34,Satisfied
7356,Female,Loyal customer,58,Personal Travel,Eco,946,1,2,1,3,1,3,3,1,1,1,1,1,1,2,0,14,Neutral or dissatisfied
7357,Female,Disloyal customer,26,Business travel,Business,1476,2,2,2,3,3,2,4,3,4,1,3,2,4,3,0,6,Neutral or dissatisfied
7358,Male,Loyal customer,27,Business travel,Eco Plus,86,4,3,3,3,4,4,4,4,4,1,4,1,3,4,68,74,Neutral or dissatisfied
7359,Male,Loyal customer,57,Business travel,Business,2639,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,0,Satisfied
7360,Male,Loyal customer,34,Business travel,Business,628,5,5,5,5,4,4,4,4,4,4,4,4,4,5,0,0,Satisfied
7361,Female,Loyal customer,25,Personal Travel,Eco,337,5,2,5,2,3,5,4,3,2,5,2,1,3,3,0,0,Satisfied
7362,Male,Disloyal customer,24,Business travel,Business,192,5,2,5,2,1,2,1,1,3,2,4,3,4,1,2,0,Satisfied
7363,Male,Disloyal customer,14,Business travel,Eco,920,3,3,3,4,4,3,4,4,3,5,2,2,4,4,0,0,Neutral or dissatisfied
7364,Male,Loyal customer,55,Business travel,Business,2797,0,5,0,3,2,4,5,3,3,3,3,4,3,3,0,0,Satisfied
7365,Male,Loyal customer,46,Business travel,Business,2821,2,2,2,2,1,4,2,4,4,4,4,1,4,3,0,0,Satisfied
7366,Male,Disloyal customer,35,Business travel,Eco,811,3,3,3,3,3,1,1,3,3,4,3,1,1,1,0,0,Neutral or dissatisfied
7367,Female,Loyal customer,26,Business travel,Business,925,4,4,4,4,5,5,5,5,3,4,3,4,4,5,0,0,Satisfied
7368,Male,Loyal customer,26,Business travel,Business,2949,3,3,4,3,4,4,4,4,1,4,2,3,1,4,29,36,Satisfied
7369,Female,Disloyal customer,29,Business travel,Eco,1096,3,3,3,3,3,5,5,4,3,3,4,5,3,5,137,117,Neutral or dissatisfied
7370,Male,Loyal customer,44,Personal Travel,Eco Plus,534,2,5,4,5,3,4,3,3,3,5,4,4,4,3,8,0,Neutral or dissatisfied
7371,Male,Loyal customer,57,Personal Travel,Eco,1846,3,4,3,1,1,3,1,1,3,5,4,4,5,1,18,23,Neutral or dissatisfied
7372,Female,Loyal customer,61,Personal Travel,Eco,1052,3,4,3,2,2,4,5,2,2,3,4,4,2,3,76,59,Neutral or dissatisfied
7373,Male,Loyal customer,29,Personal Travel,Eco,425,1,0,1,1,5,1,5,5,5,3,5,5,5,5,0,0,Neutral or dissatisfied
7374,Female,Loyal customer,21,Business travel,Business,534,3,3,4,3,3,3,3,3,2,3,3,4,2,3,29,23,Neutral or dissatisfied
7375,Male,Disloyal customer,27,Business travel,Business,460,4,4,4,4,5,4,5,5,5,2,5,4,4,5,3,0,Satisfied
7376,Male,Loyal customer,26,Business travel,Business,2870,3,3,3,3,3,3,3,3,3,2,3,1,4,3,27,29,Neutral or dissatisfied
7377,Male,Loyal customer,57,Personal Travel,Eco,563,2,4,2,5,2,1,1,5,4,4,5,1,5,1,207,224,Neutral or dissatisfied
7378,Female,Loyal customer,64,Personal Travel,Eco,86,3,4,3,4,3,3,4,4,4,3,4,4,4,2,0,0,Neutral or dissatisfied
7379,Male,Loyal customer,43,Business travel,Business,293,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0,Satisfied
7380,Male,Loyal customer,50,Personal Travel,Eco,589,3,4,3,3,5,3,5,5,3,2,4,5,5,5,6,13,Neutral or dissatisfied
7381,Female,Loyal customer,40,Personal Travel,Business,723,4,3,4,4,5,1,5,1,1,4,1,2,1,3,14,0,Neutral or dissatisfied
7382,Male,Loyal customer,38,Personal Travel,Eco,406,2,1,2,2,2,2,2,2,2,2,2,3,2,2,0,0,Neutral or dissatisfied
7383,Male,Loyal customer,52,Business travel,Business,2538,5,5,5,5,5,5,5,5,5,5,5,4,5,4,14,10,Satisfied
7384,Male,Loyal customer,43,Business travel,Business,416,3,3,3,3,2,5,4,5,5,5,5,3,5,3,50,56,Satisfied
